Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5348426,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.747883583,1782808.667,3087194.672,5347594,117,5348426,2674213.0,3780731.668,5347594,832,0,0.0,0.0,0,0,0,0,0,0,104,40,0.560912687,0.186970896,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,48107,1,1,55,87,55,55,55.0,0.0,87,87,87.0,0.0,2951.7533830836,41.573991311,48107.0,0.0,48107,48107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.7869956555,20.7869956555,55,87,65.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,98.5,55.0,87.0,20,0,0,0,0,0,0,1,55,1,87,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7072,304,4,1,121,6,46,6,30.25,17.2892066523,6,6,6.0,0.0,417763.157894737,16447.3684210526,76.0,75.3878858527,179,2,304,101.3333333333,136.5149564456,257,2,0,0.0,0.0,0,0,1,0,0,0,80,20,13157.8947368421,3289.4736842105,6,46,27.5,17.3176210837,299.9,0,1,0,0,1,0,0,0,0,33.0,30.25,6.0,80,0,0,0,0,0,0,4,121,1,6,119,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,99891716,15,15,5065,90,1460,6,337.6666667,457.9431759,6,6,6.0,0.0,51.60588091,0.300325204,3444541.931,18300000.0,98800000,3,99900000,7135098.643,26400000.0,98800000,4,99900000,7135085.857,26400000.0,98800000,3,1,0,0,0,300,300,0.150162602,0.150162602,6,1460,168.2258065,354.64026,125769.714,0,1,0,0,1,0,0,0,1,173.8333333,337.6666667,6.0,300,0,0,0,0,0,0,15,5065,15,90,255,1452,14,20,569902.0,0.0,569902,569902,98800000.0,0.0,98800000,98800000,Infiltration
443,5258414,9,6,410,3536,221,0,45.5555555556,83.7318802952,1448,0,589.3333333333,701.291285178,750.4163803002,2.8525711365,375601.0,1351539.48139116,5070908,3,5258414,657301.75,1783627.47092625,5070908,3,101752,20350.4,26871.2104919001,56122,48,0,0,0,0,296,200,1.7115426819,1.1410284546,0,1448,246.625,492.9174203995,242967.583333333,0,0,0,1,0,0,0,0,0,263.0666666667,45.5555555556,589.3333333333,296,0,0,0,0,0,0,9,410,6,3536,29200,23,3,32,187503.0,0.0,187503,187503,5070908.0,0.0,5070908,5070908,BENIGN
2222,33,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,30303.0303,30303.0303,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
5730,58,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,418386,3,4,672,433,666,0,224.0,382.7949842932,421,0,108.25,208.5191837697,2641.101757707,16.730961361,69731.0,107430.612834518,208510,4,208764,104382.0,147417.621741771,208622,142,209876,69958.6666666667,120058.230227391,208588,4,0,0,0,0,72,88,7.1704120119,9.5605493492,0,666,138.125,258.6439568762,66896.6964285714,0,0,0,1,0,0,0,0,1,157.8571428571,224.0,108.25,72,0,0,0,0,0,0,3,672,4,433,8192,5046,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56610,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,511,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48071,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,2371.4921678351,41.6051257515,48071.0,0.0,48071,48071,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.8025628757,20.8025628757,49,65,54.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,20,0,0,0,0,0,0,1,49,1,65,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5660473,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.706654727,1886824.333,3267310.925,5659590,126,5660473,2830236.5,4001310.092,5659590,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.529991045,0.176663682,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
53,108418,2,2,82,198,41,41,41.0,0.0,99,99,99.0,0.0,2582.5969857404,36.8942426534,36139.3333333333,62589.9653325781,108412,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,18.4471213267,18.4471213267,41,99,64.2,31.7679083353,1009.2,0,0,0,0,0,0,0,0,1,80.25,41.0,99.0,40,0,0,0,0,0,0,2,82,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,12293795,7,6,391,3665,241,0,55.8571428571,93.3281461144,1460,0,610.8333333333,707.1742123881,329.9225340914,1.0574440195,1024482.91666667,3491196.0139472,12110308,27,12293795,2048965.83333333,4929105.4536883,12110308,1197,113840,22768.0,30106.773174819,59287,49,0,0,0,0,152,132,0.5693929336,0.4880510859,0,1460,289.7142857143,529.0194744956,279861.604395604,0,0,0,1,0,0,0,0,0,312.0,55.8571428571,610.8333333333,152,0,0,0,0,0,0,7,391,6,3665,8192,110,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,145,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1324137.93103448,27586.2068965517,48.3333333333,78.5196366098,139,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13793.1034482759,13793.1034482759,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5049269,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79219388,1683089.667,2914571.557,5048547,107,5049269,2524634.5,3569351.288,5048547,722,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59414541,0.19804847,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,407794,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,28526.65807,17.16552965,67965.66667,166069.4008,406953,12,780,390.0,485.0752519,733,47,407746,135915.3333,234725.8196,406953,12,0,0,0,0,72,92,7.356655566,9.808874088,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,62650,2,2,76,544,38,38,38.0,0.0,272,272,272.0,0.0,9896.2490023943,63.8467677574,20883.3333333333,36165.7982123073,62644,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,31.9233838787,31.9233838787,38,272,131.6,128.1670784562,16426.8,0,0,0,0,0,0,0,0,1,164.5,38.0,272.0,64,0,0,0,0,0,0,2,76,2,544,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,34019848,203,104,43906,72185,602,0,216.2857143,228.4931854,1068,0,694.0865385,362.5904938,3412.449109,9.024143788,111175.9739,291580.0154,2297294,4,34000000,168402.4406,345507.5752,2297294,688,34000000,330288.4757,451218.7952,2297959,4,0,0,0,0,6504,3336,5.96710485,3.057038938,0,1068,376.9188312,360.6447401,130064.6286,0,0,0,1,0,0,0,0,0,378.1465798,216.2857143,694.0865385,6504,0,0,0,0,0,0,203,43906,104,72185,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
443,180,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,66666.6666666667,11111.1111111111,180.0,0.0,180,180,180,180.0,0.0,180,180,0,0.0,0.0,0,0,0,0,0,0,40,0,11111.1111111111,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,135,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,133333.333333333,22222.2222222222,67.5,91.2167747731,132,3,135,67.5,91.2167747731,132,3,0,0.0,0.0,0,0,0,0,0,0,60,0,22222.2222222222,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,252,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5114077,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.782154825,1704692.333,2951856.843,5113203,127,5114077,2557038.5,3614962.504,5113203,874,0,0.0,0.0,0,0,0,0,0,0,104,40,0.586616119,0.195538706,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
123,66028776,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9078230982,0.0605796479,22009592.0,38071591.3250631,65970879,28930,65999809,65999809.0,0.0,65999809,65999809,65999846,65999846.0,0.0,65999846,65999846,0,0,0,0,52,52,0.0302898239,0.0302898239,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,28930.0,0.0,28930,28930,65970879.0,0.0,65970879,65970879,BENIGN
89,14,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,571428.5714,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,71428.57143,71428.57143,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,482813,15,11,976,7408,469,0,65.0666666667,134.3489415486,1586,0,673.4545454545,745.2994517154,17364.901110782,53.851076918,19312.52,31452.54934172,93015,1,482813,34486.6428571429,41510.5267253559,124448,1,399590,39959.0,64290.6462005857,166543,2,0,0,0,0,492,360,31.0679289911,22.7831479268,0,1586,310.5185185185,563.5217810527,317556.797720798,0,0,0,1,0,0,0,0,0,322.4615384615,65.0666666667,673.4545454545,492,0,0,0,0,0,0,15,976,11,7408,65535,357,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1049,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
49671,40,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,13.3333333333,20.5507501891,37,0,0,0.0,0.0,0,0,3,1.5,2.1213203436,3,0,0,0,0,0,20,60,25000.0,75000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,252,2049,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1831438,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6351.839374,4.914171269,228929.75,647153.143,1830552,3,572,286.0,400.2224382,569,3,1831426,366285.2,818550.0549,1830552,47,0,0,0,0,72,132,1.63805709,3.276114179,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1099339,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,10581.81325,7.277100148,157048.4286,415038.0271,1098266,6,868,434.0,500.6316011,788,80,1099323,274830.75,548956.9559,1098266,6,0,0,0,0,72,112,2.728912556,4.548187593,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8443892,5,6,362,4319,344,0,72.4,151.8512429979,1460,2,719.8333333333,783.9057128677,554.3652145243,1.3027168041,844389.2,2515485.63826055,7998768,10,445114,111278.5,128340.783911429,222825,42,8221930,1644386.0,3553508.67824274,7998768,48,0,0,0,0,120,124,0.5921440018,0.7105728022,0,1460,390.0833333333,637.7492323267,406724.083333333,0,0,0,1,0,0,0,0,1,425.5454545455,72.4,719.8333333333,120,0,0,0,0,0,0,5,362,6,4319,29200,30016,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,256,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1218750.0,15625.0,85.3333333333,65.5311630702,161,47,48,48.0,0.0,48,48,47,47.0,0.0,47,47,0,0,0,0,80,80,7812.5,7812.5,42,114,70.8,39.4360241404,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,80,0,0,0,0,0,0,2,84,2,228,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5039737,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,154.9684041052,2.1826535789,503973.7,1557847.83798833,4937370,1,5039737,839956.166666667,2036314.38414459,4996510,1,82865,27621.6666666667,28793.2043429232,59474,3442,0,0,0,0,160,92,1.3889613684,0.7936922105,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59526,1,1,62,174,62,62,62.0,0.0,174,174,174.0,0.0,3964.6541007291,33.5987635655,59526.0,0.0,59526,59526,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.7993817828,16.7993817828,62,174,99.3333333333,64.6632301492,4181.3333333333,0,0,0,0,0,0,0,0,1,149.0,62.0,174.0,20,0,0,0,0,0,0,1,62,1,174,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,220,2,2,100,356,50,50,50.0,0.0,178,178,178.0,0.0,2072727.27272727,18181.8181818182,73.3333333333,85.1488892079,168,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,9090.9090909091,9090.9090909091,50,178,101.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,126.5,50.0,178.0,64,0,0,0,0,0,0,2,100,2,356,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,785887,9,10,703,3950,267,0,78.1111111111,103.3022802803,1448,0,395.0,587.4831439662,5920.6985228156,24.1765037467,43660.3888888889,59487.0445145425,195305,8,689112,86139.0,95025.1384108437,290529,210,690713,76745.8888888889,81861.2203831039,198111,48,0,0,0,0,296,328,11.4520280906,12.7244756562,0,1448,232.65,442.7331707997,196012.660526316,0,0,0,1,0,0,0,0,1,244.8947368421,78.1111111111,395.0,296,0,0,0,0,0,0,9,703,10,3950,29200,254,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63395,173678,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,103.640069554,28.7889082094,43419.5,86775.0110746176,173582,1,173678,173678.0,0.0,173678,173678,2,1.0,0.0,1,1,0,0,0,0,64,60,11.5155632838,17.2733449257,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,115,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,120,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,100000.0,16666.6666666667,120.0,0.0,120,120,120,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0,0,0,40,0,16666.6666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5913498,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.676418594,1971166.0,3413620.999,5912876,129,5913498,2956749.0,4180594.895,5912876,622,0,0.0,0.0,0,0,0,0,0,0,104,40,0.507313945,0.169104648,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
50333,4,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,115,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23969,1,1,43,139,43,43,43.0,0.0,139,139,139.0,0.0,7593.14114064,83.4411114356,23969.0,0.0,23969,23969,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.7205557178,41.7205557178,43,139,75.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,112.5,43.0,139.0,32,0,0,0,0,0,0,1,43,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,819171,2,4,20,11607,20,0,10.0,14.14213562,11595,0,2901.75,5795.50069,14193.61769,7.324478039,163834.2,365693.3159,818006,48,929,929.0,0.0,929,929,819122,273040.6667,471953.9679,818006,188,0,0,0,0,52,92,2.44149268,4.88298536,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,2,1937.833333,10.0,2901.75,52,0,0,0,0,0,0,2,20,4,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,35365907,2,2,95,269,48,47,47.5,0.7071067812,142,127,134.5,10.6066017178,10.2923982693,0.1131032777,11788635.6666667,20279625.1385591,35205500,47887,35318020,35318020.0,0.0,35318020,35318020,35253387,35253387.0,0.0,35253387,35253387,0,0,0,0,52,52,0.0565516388,0.0565516388,47,142,82.4,47.8570788912,2290.3,0,0,0,0,0,0,0,0,1,103.0,47.5,134.5,52,0,0,0,0,0,0,2,95,2,269,-1,-1,1,20,112520.0,0.0,112520,112520,35205500.0,0.0,35205500,35205500,BENIGN
9485,62,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,129032.2581,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16129.03226,16129.03226,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
50479,39615,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,454.3733434305,75.7288905718,19807.5,27771.6188311017,39445,170,39615,39615.0,0.0,39615,39615,0,0.0,0.0,0,0,0,0,0,0,40,20,50.4859270478,25.2429635239,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,8190,65535,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1083,2,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,4000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,500000.0,500000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5081171,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.787220111,1693723.667,2933021.357,5080485,158,5081171,2540585.5,3591960.32,5080485,686,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590415083,0.196805028,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5393776,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.741595498,1797925.333,3113323.817,5392882,110,5393776,2696888.0,3812711.279,5392882,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556196624,0.185398875,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,3458971,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.938479681,1.15641328,1152990.333,1996122.519,3457914,1,3458971,1152990.333,1996122.519,3457914,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.15641328,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
8084,33,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,30303.0303,30303.0303,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
52732,113,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,106194.690265487,17699.1150442478,113.0,0.0,113,113,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8849.5575221239,8849.5575221239,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,16417,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5010923,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79825613,1670307.667,2892337.224,5010091,125,5010923,2505461.5,3542081.008,5010091,832,0,0.0,0.0,0,0,0,0,0,0,104,40,0.598692097,0.199564032,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
49588,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47164,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,6869.6463404291,84.8104486473,15721.3333333333,27224.9519436368,47158,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,42.4052243236,42.4052243236,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
