Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,117512292,18,15,960,1598,435,0,53.3333333333,138.8587941251,796,0,106.5333333333,279.9269972859,21.767935562,0.2808216863,3672259.125,4729958.17166216,10010450,56,117512292,6912487.76470588,4456489.55923933,10033969,259,112394597,8028185.5,3988814.09688777,10034097,4291,0,0,0,0,372,444,0.1531754653,0.127646221,0,796,75.2352941176,209.8921886059,44054.7308377897,0,0,0,1,0,0,0,0,0,77.5151515152,53.3333333333,106.5333333333,372,0,0,0,0,0,0,18,960,15,1598,8192,290,17,20,238943.636363636,714170.599158391,2392249,23483,9978759.63636364,61607.4702698833,10010450,9793590
443,102355,10,5,810,399,565,0,81.0,176.3928695964,261,0,79.8,117.6061222896,11811.8313712081,146.5487763177,7311.0714285714,8546.9519754956,23191,3,102355,11372.7777777778,10100.0845389751,24100,3,68333,17083.25,16287.59817315,33000,927,0,0,0,0,332,168,97.6991842118,48.8495921059,0,565,75.5625,150.875210577,22763.3291666667,0,0,0,1,0,0,0,0,0,80.6,81.0,79.8,332,0,0,0,0,0,0,10,810,5,399,65535,974,5,32,0.0,0.0,0,0,0.0,0.0,0,0
53,165,2,2,66,194,33,33,33.0,0.0,97,97,97.0,0.0,1575757.57575758,24242.4242424242,55.0,89.2020179144,158,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12121.2121212121,12121.2121212121,33,97,58.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,73.25,33.0,97.0,40,0,0,0,0,0,0,2,66,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
63168,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,229,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,164,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,1682926.82926829,24390.243902439,54.6666666667,89.4892917244,158,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12195.1219512195,12195.1219512195,48,90,64.8,23.0043474152,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,40,0,0,0,0,0,0,2,96,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,30902,1,1,46,110,46,46,46.0,0.0,110,110,110.0,0.0,5048.2169438871,64.7207300498,30902.0,0.0,30902,30902,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.3603650249,32.3603650249,46,110,67.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,101.0,46.0,110.0,32,0,0,0,0,0,0,1,46,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
52937,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,60,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,61018371,10,7,903,3258,504,0,90.3,164.9026985831,2946,2,465.4285714286,1096.4217341186,68.1925776091,0.2786046189,3813648.1875,11656002.7192289,44982839,107,61018371,6779819.0,15242617.0351673,44982839,148,60892638,10148773.0,18208882.8346582,45040296,1651,0,0,0,0,212,144,0.16388507,0.114719549,0,2946,231.1666666667,689.9958439773,476094.264705882,0,0,0,1,0,0,0,0,0,244.7647058824,90.3,465.4285714286,212,0,0,0,0,0,0,10,903,7,3258,8192,31088,9,20,114631.5,103871.86483596,188080,41183,30352221.0,20690818.4014999,44982839,15721603
54531,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.025974026,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.012987013,12987.012987013,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,383,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
56205,198,2,1,31,6,31,0,15.5,21.9203102168,6,6,6.0,0.0,186868.686868687,15151.5151515152,99.0,79.1959594929,155,43,198,198.0,0.0,198,198,0,0.0,0.0,0,0,1,0,0,0,64,20,10101.0101010101,5050.5050505051,0,31,17.0,16.3503312912,267.3333333333,0,1,0,0,1,0,0,0,0,22.6666666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,70,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
137,20,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,32500000.0,650000.0,1.6666666667,1.7232808737,7,1,20,1.6666666667,1.7232808737,7,1,0,0.0,0.0,0,0,0,0,0,0,416,0,650000.0,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53.8461538462,50.0,0.0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0
443,116434923,34,38,913,39426,549,0,26.8529411765,100.9905883262,3068,0,1037.5263157895,894.9626215007,346.4510385771,0.6183711737,1639928.49295775,3659659.27737721,10028367,0,116434923,3528331.0,4793295.15171081,10111945,1,111531648,3014368.86486486,4677023.65051902,10112107,49,0,0,0,0,1096,1224,0.2920086098,0.3263625639,0,3068,552.5890410959,821.6781580606,675154.99543379,0,0,0,1,0,0,0,0,1,560.2638888889,26.8529411765,1037.5263157895,1096,0,0,0,0,0,0,34,913,38,39426,29200,123,4,32,115975.454545455,107219.733546921,439255,83546,10023252.3636364,11296.63427108,10028367,9997129
60991,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,31999326,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,0.3750078986,0.0937519747,15999663.0,22594209.8493114,31976182,23144,31999326,31999326.0,0.0,31999326,31999326,0,0.0,0.0,0,0,0,0,0,0,40,32,0.0625013164,0.0312506582,0,6,4.5,3.0,9.0,0,0,0,0,1,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,256,1013,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,206,2,2,138,394,69,69,69.0,0.0,197,197,197.0,0.0,2582524.27184466,19417.4757281553,68.6666666667,113.7380030304,200,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,9708.7378640777,9708.7378640777,69,197,120.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,150.25,69.0,197.0,64,0,0,0,0,0,0,2,138,2,394,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,696,4,0,64,0,46,6,16.0,20.0,0,0,0.0,0.0,91954.0229885057,5747.1264367816,232.0,255.231267677,506,1,696,232.0,255.231267677,506,1,0,0.0,0.0,0,0,0,0,0,0,80,0,5747.1264367816,0.0,6,46,14.0,17.88854382,320.0,0,0,0,0,1,0,0,0,0,17.5,16.0,0.0,80,0,0,0,0,0,0,4,64,0,0,1258,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5623944,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7112446354,1874648.0,3226214.55900069,5599934,24,5623944,2811972.0,3942773.67178082,5599934,24010,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5334334766,0.1778111589,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23840,1,1,58,90,58,58,58.0,0.0,90,90,90.0,0.0,6208.0536912752,83.8926174497,23840.0,0.0,23840,23840,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.9463087248,41.9463087248,58,90,68.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,103.0,58.0,90.0,20,0,0,0,0,0,0,1,58,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,4325,3,1,18,6,6,6,6.0,0.0,6,6,6.0,0.0,5549.1329479769,924.8554913295,1441.6666666667,2154.7355599547,3919,3,4325,2162.5,3053.9941879447,4322,3,0,0.0,0.0,0,0,0,0,0,0,60,20,693.6416184971,231.2138728324,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,7.5,6.0,6.0,60,0,0,0,0,0,0,3,18,1,6,0,293,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6116050,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.981025335,1223210.0,1848892.25285967,4341945,16,6116050,2038683.33333333,2084012.37323206,4341945,283441,1490706,1490706.0,0.0,1490706,1490706,0,0,0,0,136,80,0.65401689,0.327008445,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,11584,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,124577,4,4,148,456,37,37,37.0,0.0,114,114,114.0,0.0,4848.4070093195,64.2173113817,17796.7142857143,31312.0191870698,75831,1,124402,41467.3333333333,71778.4985516787,124350,3,76104,25368.0,43895.370177275,76054,1,0,0,0,0,80,80,32.1086556909,32.1086556909,37,114,71.2222222222,40.5825633055,1646.9444444445,0,0,0,0,0,0,0,0,1,80.125,37.0,114.0,80,0,0,0,0,0,0,4,148,4,456,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5083045,7,4,599,152,517,0,85.5714285714,191.3085266813,152,0,38.0,76.0,147.7460852698,2.1640571744,508304.5,1557721.98675118,4941135,3,5083045,847174.166666667,2041071.00111519,5013371,18,109023,36341.0,37523.4413666977,74947,3,0,0,0,0,232,136,1.3771272928,0.7869298816,0,517,62.5833333333,149.8347321875,22450.446969697,0,0,0,1,0,0,0,0,0,68.2727272727,85.5714285714,38.0,232,0,0,0,0,0,0,7,599,4,152,29200,939,3,32,0.0,0.0,0,0,0.0,0.0,0,0
32853,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.6666666667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20833.3333333333,20833.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,256,1134,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,4436,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2705.1397655546,450.8566275924,4436.0,0.0,4436,4436,4436,4436.0,0.0,4436,4436,0,0.0,0.0,0,0,0,0,0,0,40,0,450.8566275924,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,149,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,1261744.96644295,26845.6375838926,49.6666666667,80.8290376865,143,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13422.8187919463,13422.8187919463,33,61,44.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,64,0,0,0,0,0,0,2,66,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
58861,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,383,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,60905,1,1,45,216,45,45,45.0,0.0,216,216,216.0,0.0,4285.3624497168,32.8380264346,60905.0,0.0,60905,60905,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,44,16.4190132173,16.4190132173,45,216,102.0,98.7268960314,9747.0,0,0,0,0,0,0,0,0,1,153.0,45.0,216.0,20,0,0,0,0,0,0,1,45,1,216,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,64064817,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,1.1550801745,0.0312183831,64064817.0,0.0,64064817,64064817,64064817,64064817.0,0.0,64064817,64064817,0,0.0,0.0,0,0,1,0,0,0,64,0,0.0312183831,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,64,0,0,0,0,0,0,2,74,0,0,32832,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
51936,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.5384615385,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.7692307692,19230.7692307692,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,338,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,2,1,2,46,37,46,46,46.0,0.0,31,6,18.5,17.6776695297,41500000.0,1500000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,1,0,0,0,20,40,500000.0,1000000.0,6,46,32.25,18.8745860882,356.25,0,1,0,0,1,0,0,0,2,43.0,46.0,18.5,20,0,0,0,0,0,0,1,46,2,37,31,31,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6001187,3,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.8331685048,1500296.75,2864537.57779767,5796495,77,6001187,3000593.5,4098813.0465056,5898892,102295,102474,102474.0,0.0,102474,102474,0,0,0,0,104,72,0.4999011029,0.3332674019,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,2,0,29200,113,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,119192618,3,3,145,249,56,44,48.3333333333,6.6583281185,105,60,83.0,22.5166604984,3.3055738402,0.0503386879,23838523.6,47903887.0655335,109189704,30357,119162261,59581130.5,70209053.0325471,109226428,9935833,119161882,59580941.0,70200316.7282656,109220061,9941821,0,0,0,0,72,92,0.025169344,0.025169344,44,105,64.2857142857,22.3063091652,497.5714285714,0,0,0,0,0,0,0,0,1,75.0,48.3333333333,83.0,72,0,0,0,0,0,0,3,145,3,249,-1,-1,2,20,33730.0,4234.1554057451,36724,30736,59547400.5,70204818.8771414,109189704,9905097
443,118299610,36,55,1066,64680,263,0,29.6111111111,59.8251154988,2860,0,1176.0,651.6763568475,555.7583833117,0.7692333052,1314440.11111111,8707319.08485991,58793930,4,118299610,3379988.85714286,13839754.7247857,58793930,4,118065910,2186405.74074074,11223916.0104635,59026802,4,0,0,0,0,732,1112,0.3043120768,0.4649212284,0,2860,714.6304347826,757.1581587128,573288.477305303,0,0,0,1,0,0,0,0,1,722.4835164835,29.6111111111,1176.0,732,0,0,0,0,0,0,36,1066,55,64680,8192,360,35,20,282808.5,70742.4979238081,332831,232786,58750112.5,61967.3027692831,58793930,58706295
53,23647,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,14208.9905696283,169.1546496384,7882.3333333333,13646.5396468604,23640,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,84.5773248192,84.5773248192,37,131,74.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,40,0,0,0,0,0,0,2,74,2,262,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3894,331,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,36253.7764350453,6042.2960725076,331.0,0.0,331,331,331,331.0,0.0,331,331,0,0.0,0.0,0,0,0,0,0,0,40,0,6042.2960725076,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4200,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,66247,4,2,176,230,44,44,44.0,0.0,115,115,115.0,0.0,6128.5794073694,90.5701390252,13249.4,18139.0551104516,33405,3,33412,11137.3333333333,19284.3650228192,33405,3,3,3.0,0.0,3,3,0,0,0,0,80,40,60.3800926834,30.1900463417,44,115,64.2857142857,34.6444525897,1200.2380952381,0,0,0,0,0,0,0,0,0,75.0,44.0,115.0,80,0,0,0,0,0,0,4,176,2,230,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,3985,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3011.2923462986,501.8820577164,3985.0,0.0,3985,3985,3985,3985.0,0.0,3985,3985,0,0.0,0.0,0,0,0,0,0,0,40,0,501.8820577164,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64130,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
57122,48,2,1,37,6,31,6,18.5,17.6776695297,6,6,6.0,0.0,895833.333333333,62500.0,24.0,32.5269119346,47,1,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,40,20,41666.6666666667,20833.3333333333,6,31,18.5,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,24.6666666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,110,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
50218,91,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32967.032967033,45.5,60.1040764009,88,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,21978.021978022,10989.010989011,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,31252,2,2,88,472,44,44,44.0,0.0,236,236,236.0,0.0,17918.8531933956,127.9918085243,10417.3333333333,18037.2884418178,31245,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,63.9959042621,63.9959042621,44,236,120.8,105.162731041,11059.2,0,0,0,0,0,0,0,0,1,151.0,44.0,236.0,64,0,0,0,0,0,0,2,88,2,472,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,157,2,2,66,194,33,33,33.0,0.0,97,97,97.0,0.0,1656050.95541401,25477.7070063694,52.3333333333,85.4478398401,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12738.8535031847,12738.8535031847,33,97,58.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,73.25,33.0,97.0,64,0,0,0,0,0,0,2,66,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,15058446,3,2,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1.1953424676,0.3320395743,3764611.5,4776097.10177871,10000280,23288,15058446,7529223.0,3527536.52823752,10023568,5034878,10023589,10023589.0,0.0,10023589,10023589,0,0,0,0,60,64,0.1992237446,0.1328158297,0,6,4.0,3.098386677,9.6,0,0,0,0,1,0,0,0,0,4.8,6.0,0.0,60,0,0,0,0,0,0,3,18,2,0,255,1080,2,20,23288.0,0.0,23288,23288,10000280.0,0.0,10000280,10000280
53,61687,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,6549.1918880802,64.8434840404,20562.3333333333,35611.5420100469,61683,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,64,64,32.4217420202,32.4217420202,30,172,86.8,77.7766031657,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5462369,8,5,652,2725,342,0,81.5,131.5120852676,1400,0,545.0,712.0519643959,618.2299291754,2.3799197747,455197.416666667,1516936.28865028,5271738,3,5462369,780338.428571429,1980727.2723976,5271738,3,108431,27107.75,34421.9345802934,72220,4,0,0,0,0,172,108,1.4645660152,0.9153537595,0,1400,241.2142857143,470.0918369477,220986.335164835,0,0,0,1,0,0,0,0,0,259.7692307692,81.5,545.0,172,0,0,0,0,0,0,8,652,5,2725,8192,11256,7,20,190628.0,0.0,190628,190628,5271738.0,0.0,5271738,5271738
80,248331,3,4,425,247,425,0,141.6666666667,245.3738644056,247,0,61.75,123.5,2706.065694577,28.1881843185,41388.5,64023.9424239089,124095,1,124335,62167.5,87660.7347704775,124153,182,124236,41412.0,71723.3579317087,124231,1,0,0,0,0,104,136,12.0806504222,16.1075338963,0,425,84.0,162.6503699877,26455.1428571429,0,0,0,1,0,0,0,0,1,96.0,141.6666666667,61.75,104,0,0,0,0,0,0,3,425,4,247,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,173177,10,6,929,943,677,0,92.9,210.9699557336,805,0,157.1666666667,322.1368756704,10809.7495625863,92.3910219024,11545.1333333333,16714.682215118,40590,3,173177,19241.8888888889,32136.4912888932,94206,3,132524,26504.8,17045.5962260051,40590,576,0,0,0,0,332,200,57.744388689,34.6466332134,0,805,110.1176470588,243.388547993,59237.9852941176,0,0,0,1,0,0,0,0,0,117.0,92.9,157.1666666667,332,0,0,0,0,0,0,10,929,6,943,65535,351,5,32,0.0,0.0,0,0,0.0,0.0,0,0
80,58561,3,2,437,112,431,0,145.6666666667,247.1241253567,110,2,56.0,76.3675323681,9374.8399105207,85.3810556514,14640.25,16715.2992669391,29130,81,29431,14715.5,20460.1347136328,29183,248,29459,29459.0,0.0,29459,29459,0,0,0,0,80,44,51.2286333908,34.1524222605,0,431,91.5,171.8531349729,29533.5,0,0,0,1,0,0,0,0,0,109.8,145.6666666667,56.0,80,0,0,0,0,0,0,3,437,2,112,29200,16384,2,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5139613,8,5,385,3134,204,0,48.125,75.6579473684,1615,2,626.8,833.3778854757,684.681901147,2.5293733205,428301.083333333,1385274.69343241,4825667,63,5139613,734230.428571429,1804773.2941304,4825667,65,191866,47966.5,55157.6897056672,105858,221,0,0,0,0,172,104,1.556537428,0.9728358925,0,1615,251.3571428571,548.8825861754,301272.093406593,0,0,0,1,0,0,0,0,0,270.6923076923,48.125,626.8,172,0,0,0,0,0,0,8,385,5,3134,8192,30016,7,20,0.0,0.0,0,0,0.0,0.0,0,0
51733,1,2,0,20,0,14,6,10.0,5.6568542495,0,0,0.0,0.0,20000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,14,11.3333333333,4.6188021535,21.3333333333,0,1,0,0,1,0,0,0,0,17.0,10.0,0.0,40,0,0,0,0,0,0,2,20,0,0,229,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,1094771,7,8,482,644,277,0,68.8571428571,107.483996594,485,0,80.5,169.5051621633,1028.525600331,13.7014955639,78197.9285714286,162716.880986324,614254,4,1042091,173681.833333333,221928.183386803,614254,51096,1043673,149096.142857143,247571.236006547,665503,4,0,0,0,0,236,264,6.3940312632,7.3074643008,0,485,70.375,135.7030459005,18415.3166666667,0,0,0,1,0,0,0,0,1,75.0666666667,68.8571428571,80.5,236,0,0,0,0,0,0,7,482,8,644,65535,114,4,32,0.0,0.0,0,0,0.0,0.0,0,0
443,4296848,5,1,123,46,46,0,24.6,23.2765976895,46,46,46.0,0.0,39.3311562336,1.3963724107,859369.6,1895065.64477073,4249182,18,4296848,1074212.0,2116754.98777114,4249182,18,0,0.0,0.0,0,0,1,0,0,0,160,32,1.1636436756,0.2327287351,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,354,179,2,32,0.0,0.0,0,0,0.0,0.0,0,0
80,36693,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54.5063091053,36693.0,0.0,36693,36693,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.2531545526,27.2531545526,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,284,972,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,48431,1,1,40,105,40,40,40.0,0.0,105,105,105.0,0.0,2993.9501558919,41.2958642192,48431.0,0.0,48431,48431,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.6479321096,20.6479321096,40,105,61.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,92.5,40.0,105.0,32,0,0,0,0,0,0,1,40,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,70217,2,2,70,372,35,35,35.0,0.0,186,186,186.0,0.0,6294.7719213296,56.9662617315,23405.6666666667,40534.6076992652,70211,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,28.4831308657,28.4831308657,35,186,95.4,82.7061061833,6840.3,0,0,0,0,0,0,0,0,1,119.25,35.0,186.0,64,0,0,0,0,0,0,2,70,2,372,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
